,ifm_peak_frequency,ifm_stop,ifm_peak_freq_resolution,ifm_rms,ifm_region_id,ifm_peak_amplitude,ifm_start,ifm_terminal_frequency,ifm_duration,cf_peak_frequency,cf_stop,cf_peak_freq_resolution,cf_rms,cf_region_id,cf_peak_amplitude,cf_start,cf_terminal_frequency,cf_duration,tfm_peak_frequency,tfm_stop,tfm_peak_freq_resolution,tfm_rms,tfm_region_id,tfm_peak_amplitude,tfm_start,tfm_terminal_frequency,tfm_duration,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution
55,102707.00636942674,0.0035,793.6507936507936,0.03374308027927146,fm1,0.073638916015625,0.0009880000000000002,90366.24203821656,0.002512,104347.23726977248,0.018268,135.35462912831622,0.06312979395404943,cf1,0.1307373046875,0.0035,104144.09534127844,0.014768,92134.83146067416,0.021828,560.5381165919282,0.0375061474864014,fm2,0.091949462890625,0.018268,88202.24719101124,0.0035600000000000002,segment_matching_annotaudio_Aditya_2018-08-16_2324_207_hp,-10,Aditya_2018-08-16_2324_207,2,,,
56,97415.50695825051,0.002684,992.0634920634919,0.031144514421667182,fm1,0.079315185546875,0.000672,92445.32803180914,0.002012,104533.33333333334,0.017684000000000002,133.26226012793177,0.07471867418006135,cf1,0.15155029296875,0.002684,104333.33333333334,0.015,104082.99866131194,0.020672,668.4491978609626,0.025966199187679364,fm2,0.074371337890625,0.017684000000000002,90361.44578313254,0.0029879999999999998,segment_matching_annotaudio_Aditya_2018-08-16_2324_208_hp,-10,Aditya_2018-08-16_2324_208,2,,,
57,105432.78084714546,0.0027600000000000003,919.1176470588236,0.03652832678768919,fm1,0.08099365234375,0.000588,89318.60036832411,0.002172,107490.07936507938,0.02292,99.16699722332407,0.06172396251954359,cf1,0.13623046875,0.0027600000000000003,107142.85714285717,0.02016,105978.26086956523,0.02476,1082.2510822510824,0.0249524691726542,fm2,0.060333251953125,0.02292,88043.47826086957,0.0018399999999999998,segment_matching_annotaudio_Aditya_2018-08-16_2324_211_hp,-10,Aditya_2018-08-16_2324_211,1,,,
58,103429.20353982301,0.002688,1101.3215859030836,0.021699379295280943,fm1,0.05743408203125,0.00088,100110.61946902657,0.001808,106192.9908785406,0.044348,48.00307219662058,0.051340845369756666,cf1,0.123565673828125,0.002688,105880.9409505521,0.04166,102810.65088757397,0.0457,1470.5882352941173,0.009228308281137184,fm2,0.02117919921875,0.044348,92455.62130177516,0.001352,segment_matching_annotaudio_Aditya_2018-08-16_2324_212_hp,-10,Aditya_2018-08-16_2324_212,1,,,
59,103960.39603960396,0.001468,1644.7368421052633,0.028259973007797774,fm1,0.057861328125,0.000256,100660.06600660064,0.001212,106412.31900712481,0.018872,114.88970588235294,0.051592659277359516,cf1,0.099212646484375,0.001468,106297.402895886,0.017404,100484.26150121068,0.020524,1207.729468599034,0.05121179791814615,fm2,0.11785888671875,0.018872,94430.9927360775,0.001652,segment_matching_annotaudio_Aditya_2018-08-16_2324_218_hp,-10,Aditya_2018-08-16_2324_218,3,,,
60,106088.56088560887,0.0019760000000000003,1838.235294117647,0.02460004978899365,fm1,0.0478515625,0.000892,98708.48708487084,0.001084,106105.11273420134,0.027168,79.36507936507937,0.05640675939940741,cf1,0.105224609375,0.0019760000000000003,105946.33216894252,0.025192,99734.04255319151,0.02792,2631.578947368421,0.025402833408030904,fm2,0.047821044921875,0.027168,97074.4680851064,0.000752,segment_matching_annotaudio_Aditya_2018-08-16_2324_219_hp,-10,Aditya_2018-08-16_2324_219,2,,,
61,103046.59498207882,0.001704,1785.7142857142858,0.051098316651551054,fm1,0.102264404296875,0.000588,98566.3082437276,0.001116,105044.95504495504,0.021724,99.88014382740712,0.12062337513606858,cf1,0.218414306640625,0.001704,105044.95504495504,0.02002,103960.39603960396,0.022936,1644.7368421052633,0.05512103735219512,fm2,0.099822998046875,0.021724,96534.65346534655,0.001212,segment_matching_annotaudio_Aditya_2018-08-16_2324_22_hp,-10,Aditya_2018-08-16_2324_22,2,,,
62,101083.03249097473,0.003148,899.2805755395682,0.08351274949747227,fm1,0.211395263671875,0.000932,91155.2346570397,0.002216,104278.38657029613,0.020304,116.55011655011656,0.19848683659683572,cf1,0.362152099609375,0.003148,104278.38657029613,0.017156,101529.90264255911,0.023180000000000003,694.4444444444445,0.08706620343560906,fm2,0.2000732421875,0.020304,87969.40194714883,0.002876,segment_matching_annotaudio_Aditya_2018-08-16_2324_223_hp,-10,Aditya_2018-08-16_2324_223,2,,,
63,106308.41121495329,0.000992,2314.8148148148152,0.012751232107967128,fm1,0.025848388671875,0.000136,102803.73831775703,0.0008560000000000001,106549.43229022431,0.015436000000000002,138.42746400885937,0.026127307227427853,cf1,0.04608154296875,0.000992,106410.96649127667,0.014444,106382.97872340426,0.01694,1322.7513227513227,0.011503071194683495,fm2,0.026885986328125,0.015436000000000002,96409.57446808512,0.001504,segment_matching_annotaudio_Aditya_2018-08-16_2324_23_hp,-10,Aditya_2018-08-16_2324_23,2,,,
64,101704.54545454547,0.002548,1131.2217194570135,0.015419069253740763,fm1,0.037353515625,0.000788,95454.54545454547,0.00176,103196.20891308732,0.04222,50.403225806451616,0.03342242887597782,cf1,0.0833740234375,0.002548,102893.72857430934,0.039672000000000006,101791.5309446254,0.044676,811.6883116883117,0.012564156424281712,fm2,0.027374267578125,0.04222,88762.21498371336,0.002456,segment_matching_annotaudio_Aditya_2018-08-16_2324_230_hp,-10,Aditya_2018-08-16_2324_230,1,,,
65,102430.55555555556,0.002744,1152.073732718894,0.0112683575420131,fm1,0.030303955078125,0.001016,92592.59259259258,0.0017280000000000002,103159.28484355954,0.04212,50.782043469429205,0.03312998084787135,cf1,0.07232666015625,0.002744,102905.32303941488,0.039376,102249.48875255624,0.044076,1020.4081632653059,0.011041817478106076,fm2,0.024566650390625,0.04212,91513.29243353783,0.001956,segment_matching_annotaudio_Aditya_2018-08-16_2324_234_hp,-10,Aditya_2018-08-16_2324_234,1,,,
66,100110.61946902657,0.002724,1101.3215859030836,0.025249906737328437,fm1,0.06964111328125,0.000916,97345.13274336283,0.001808,102993.6974789916,0.021764,104.99790004199915,0.07451076557689966,cf1,0.14117431640625,0.002724,102731.09243697481,0.01904,103075.1708428246,0.02352,1136.3636363636365,0.02376992012041257,fm2,0.067047119140625,0.021764,97949.8861047836,0.001756,segment_matching_annotaudio_Aditya_2018-08-16_2324_236_hp,-10,Aditya_2018-08-16_2324_236,1,,,
67,105123.67491166078,0.002116,1760.5633802816901,0.032255259363890135,fm1,0.0638427734375,0.000984,102473.49823321556,0.001132,106866.71575846832,0.056436,36.81342953909585,0.054490207699287516,cf1,0.143585205078125,0.002116,106829.89690721649,0.05432000000000001,103403.14136125657,0.0572,2604.1666666666665,0.021793888073291263,fm2,0.037994384765625,0.056436,99476.43979057594,0.0007639999999999999,segment_matching_annotaudio_Aditya_2018-08-16_2324_247_hp,-10,Aditya_2018-08-16_2324_247,1,,,
68,104508.19672131148,0.001276,2032.520325203252,0.024099640380277308,fm1,0.054229736328125,0.0003,101434.4262295082,0.000976,107008.42444882596,0.023592,89.60573476702507,0.05154493931180189,cf1,0.105072021484375,0.001276,106829.18085678435,0.022316,104395.60439560443,0.024319999999999998,2717.391304347826,0.012148026398791941,fm2,0.0269775390625,0.023592,103021.97802197805,0.000728,segment_matching_annotaudio_Aditya_2018-08-16_2324_248_hp,-10,Aditya_2018-08-16_2324_248,1,,,
69,103021.97802197805,0.00224,1366.120218579235,0.008664000903773313,fm1,0.01593017578125,0.000784,94780.2197802198,0.001456,105446.79201395619,0.022876,96.89922480620156,0.02357489957423166,cf1,0.04656982421875,0.00224,105252.95599922466,0.020636,98360.65573770492,0.024828,1020.4081632653059,0.02114736613240569,fm2,0.044677734375,0.022876,92725.40983606556,0.001952,segment_matching_annotaudio_Aditya_2018-08-16_2324_253_hp,-10,Aditya_2018-08-16_2324_253,1,,,
70,106194.69026548672,0.0014320000000000001,1470.5882352941173,0.07524650265168024,fm1,0.146728515625,7.6e-05,94395.2802359882,0.001356,107182.8619434332,0.015716,139.97760358342666,0.062463662291694325,cf1,0.116424560546875,0.0014320000000000001,107182.8619434332,0.014284,106349.20634920636,0.016975999999999998,1582.2784810126584,0.05859821004897685,fm2,0.13702392578125,0.015716,92063.49206349207,0.00126,segment_matching_annotaudio_Aditya_2018-08-16_2324_255_hp,-10,Aditya_2018-08-16_2324_255,1,,,
71,105263.15789473684,0.002224,1633.9869281045749,0.048381338531726464,fm1,0.1163330078125,0.001008,103618.4210526316,0.001216,107357.19048677484,0.02022,111.11111111111113,0.11626816982479775,cf1,0.197418212890625,0.002224,107246.05467881751,0.017996,104385.9649122807,0.02136,1748.2517482517483,0.05571209199456953,fm2,0.121826171875,0.02022,103508.77192982456,0.00114,segment_matching_annotaudio_Aditya_2018-08-16_2324_256_hp,-10,Aditya_2018-08-16_2324_256,1,,,
72,104545.45454545457,0.000596,4464.285714285715,0.05388192011312833,fm1,0.114013671875,0.000156,102272.72727272726,0.00044,106871.79487179489,0.020096,102.5430680885972,0.1405469770734672,cf1,0.286651611328125,0.000596,106717.94871794873,0.0195,106145.25139664806,0.021528,1388.888888888889,0.04078414739359042,fm2,0.113250732421875,0.020096,102653.63128491619,0.0014320000000000001,segment_matching_annotaudio_Aditya_2018-08-16_2324_258_hp,-10,Aditya_2018-08-16_2324_258,1,,,
73,105263.15789473684,0.0009400000000000001,6410.25641025641,0.009528390539397405,fm1,0.018218994140625,0.0006360000000000001,98684.2105263158,0.000304,105616.60561660561,0.014044,152.5320317266626,0.0565402767491481,cf1,0.106109619140625,0.0009400000000000001,105387.66788766788,0.013104,104810.99656357386,0.015208000000000001,1712.3287671232874,0.023712670204888646,fm2,0.047119140625,0.014044,99656.35738831617,0.001164,segment_matching_annotaudio_Aditya_2018-08-16_2324_26_hp,-10,Aditya_2018-08-16_2324_26,2,,,
74,104007.63358778627,0.001864,1893.939393939394,0.0142291757459599,fm1,0.0250244140625,0.000816,94465.64885496184,0.001048,106860.21158039248,0.051396000000000004,40.37467700258397,0.0623762169692912,cf1,0.120361328125,0.001864,106799.64467415004,0.049532,102343.75,0.052676,1552.7950310559006,0.041192077735362966,fm2,0.077178955078125,0.051396000000000004,94531.25,0.00128,segment_matching_annotaudio_Aditya_2018-08-16_2324_260_hp,-10,Aditya_2018-08-16_2324_260,1,,,
75,106083.08605341248,0.001964,1479.2899408284025,0.1390529720830723,fm1,0.26568603515625,0.000616,95697.32937685461,0.001348,107631.75906913074,0.013652000000000001,170.9986320109439,0.1642249821735201,cf1,0.289764404296875,0.001964,107118.41204654348,0.011687999999999999,106481.48148148149,0.015596,1024.5901639344265,0.08096019983833408,fm2,0.157257080078125,0.013652000000000001,89506.17283950617,0.0019440000000000002,segment_matching_annotaudio_Aditya_2018-08-16_2324_277_hp,-10,Aditya_2018-08-16_2324_277,1,,,
76,,,,,,,,,,106650.24630541872,0.012376,164.14970453053184,0.03756218550531112,cf1,0.077880859375,0.000196,106239.73727422002,0.01218,93890.13452914797,0.015944,559.2841163310962,0.06080837391974552,fm1,0.14471435546875,0.012376,90526.9058295964,0.003568,segment_matching_annotaudio_Aditya_2018-08-16_2324_28_hp,-10,Aditya_2018-08-16_2324_28,2,,,
77,,,,,,,,,,106258.54473644236,0.027544,75.94167679222356,0.03561529779960817,cf1,0.070556640625,0.001212,106106.63831080057,0.026331999999999998,103143.4184675835,0.029580000000000002,980.3921568627452,0.007877647803906051,fm1,0.01971435546875,0.027544,90864.44007858547,0.002036,segment_matching_annotaudio_Aditya_2018-08-16_2324_280_hp,-10,Aditya_2018-08-16_2324_280,1,,,
78,100313.47962382443,0.001464,1562.5,0.0068634366716020245,fm1,0.0157470703125,0.000188,94827.58620689657,0.001276,103439.15343915344,0.016584,132.20518244315178,0.019580073130694958,cf1,0.037841796875,0.001464,103306.87830687832,0.015119999999999998,102247.19101123596,0.018364,1121.0762331838564,0.007612595620686772,fm2,0.02105712890625,0.016584,98314.60674157305,0.0017800000000000001,segment_matching_annotaudio_Aditya_2018-08-16_2324_285_hp,-10,Aditya_2018-08-16_2324_285,1,,,
79,107902.73556231004,0.0017079999999999999,,0.03376759690533505,fm1,0.069427490234375,0.000392,94984.80243161095,,109316.87521136287,0.025363999999999998,,0.08648111176459737,cf1,0.168365478515625,0.0017079999999999999,109274.60263780858,,106382.97872340426,0.026680000000000002,,0.05259042821115992,fm2,0.12420654296875,0.025363999999999998,104103.3434650456,,segment_matching_annotaudio_Aditya_2018-08-16_2324_287_hp,-10,Aditya_2018-08-16_2324_287,1,,0.0013160000000000001,1515.1515151515152
80,104231.97492163008,0.001704,1562.5,0.02022880851271157,fm1,0.038818359375,0.00042800000000000005,97178.68338557992,0.001276,104896.31907927373,0.04202,49.6031746031746,0.03638625348459525,cf1,0.097686767578125,0.001704,104846.71098323246,0.040316000000000005,103260.8695652174,0.042756,2688.1720430107525,0.009700250268186328,fm2,0.020416259765625,0.04202,99184.78260869565,0.000736,segment_matching_annotaudio_Aditya_2018-08-16_2324_30_hp,-10,Aditya_2018-08-16_2324_30,1,,,
81,103693.18181818182,0.0015119999999999999,2808.9887640449438,0.059483357944858574,fm1,0.139434814453125,0.000808,100852.27272727274,0.000704,106572.89694346767,0.0163,135.2082206598161,0.16252222796628527,cf1,0.326690673828125,0.0015119999999999999,106370.02975385447,0.014787999999999999,97098.21428571428,0.018092,1111.111111111111,0.11637237984170146,fm2,0.245208740234375,0.0163,88727.67857142858,0.0017920000000000002,segment_matching_annotaudio_Aditya_2018-08-16_2324_31_hp,-10,Aditya_2018-08-16_2324_31,2,,,
82,103715.17027863776,0.001452,1543.20987654321,0.18404905107717348,fm1,0.387359619140625,0.00016,97523.21981424149,0.001292,106360.57287278851,0.015696,140.37057832678272,0.4812002251735678,cf1,0.854888916015625,0.001452,106149.95787700084,0.014244,106308.41121495329,0.016552,2314.8148148148152,0.21058445300956607,fm2,0.415863037109375,0.015696,101635.5140186916,0.0008560000000000001,segment_matching_annotaudio_Aditya_2018-08-16_2324_41_hp,-10,Aditya_2018-08-16_2324_41,2,,,
83,104166.66666666669,0.002532,1012.1457489878543,0.01587493616501034,fm1,0.04498291015625,0.0005639999999999999,97052.84552845528,0.001968,106244.04194470926,0.023512,95.31071292413269,0.0316192763401656,cf1,0.06671142578125,0.002532,106196.37750238324,0.020980000000000002,104218.3622828784,0.025124,1237.6237623762374,0.007124094618287119,fm2,0.018218994140625,0.023512,90570.71960297768,0.0016120000000000002,segment_matching_annotaudio_Aditya_2018-08-16_2324_56_hp,-10,Aditya_2018-08-16_2324_56,1,,,
84,98017.62114537445,0.002436,1096.4912280701753,0.010471460399873098,fm1,0.020721435546875,0.00062,96365.63876651984,0.001816,107976.92740574,0.016652,140.607424071991,0.016400033811542217,cf1,0.034942626953125,0.002436,107695.55430500844,0.014216,107578.39721254355,0.018948,868.0555555555555,0.012896100010739242,fm2,0.03936767578125,0.016652,90156.79442508712,0.0022960000000000003,segment_matching_annotaudio_Aditya_2018-08-16_2324_59_hp,-10,Aditya_2018-08-16_2324_59,3,,,
85,106236.7864693446,0.003084,1054.8523206751054,0.02684472998607746,fm1,0.066497802734375,0.001192,94080.33826638476,0.0018920000000000002,107880.57628883877,0.026128,86.7754251995835,0.05009715649477951,cf1,0.0972900390625,0.003084,107620.20482555113,0.023044,106310.67961165051,0.028188,968.9922480620157,0.017092979926435367,fm2,0.04656982421875,0.026128,90291.26213592234,0.00206,segment_matching_annotaudio_Aditya_2018-08-16_2324_61_hp,-10,Aditya_2018-08-16_2324_61,1,,,
86,106190.4761904762,0.003512,950.5703422053232,0.02652775063583065,fm1,0.0650634765625,0.0014119999999999998,95238.09523809524,0.0021,106824.63842975207,0.034488,64.54944487477407,0.046467749883951213,cf1,0.092376708984375,0.003512,106727.78925619836,0.030976,105875.8314855876,0.036292000000000005,1106.1946902654868,0.022464600936083424,fm2,0.050750732421875,0.034488,96452.32815964523,0.0018039999999999998,segment_matching_annotaudio_Aditya_2018-08-16_2324_62_hp,-10,Aditya_2018-08-16_2324_62,1,,,
87,100220.26431718064,0.002464,1096.4912280701753,0.0190763789063178,fm1,0.0469970703125,0.000648,90308.37004405288,0.001816,103157.57204169221,0.028560000000000002,76.61661048115229,0.0468981302098035,cf1,0.103240966796875,0.002464,103080.93194359288,0.026095999999999998,100251.677852349,0.030944,836.1204013377927,0.02256493446336548,fm2,0.06341552734375,0.028560000000000002,96476.5100671141,0.002384,segment_matching_annotaudio_Aditya_2018-08-16_2324_68_hp,-10,Aditya_2018-08-16_2324_68,1,,,
88,104910.71428571428,0.0018239999999999999,2212.389380530973,0.010832860208609563,fm1,0.0250244140625,0.0009279999999999999,100446.42857142858,0.0008960000000000001,105980.36683027641,0.017308,129.13223140495867,0.031079471393371118,cf1,0.0550537109375,0.0018239999999999999,105851.20123998966,0.015484,90425.53191489364,0.018812,1322.7513227513227,0.029182595708890417,fm2,0.074981689453125,0.017308,85771.2765957447,0.001504,segment_matching_annotaudio_Aditya_2018-08-16_2324_69_hp,-10,Aditya_2018-08-16_2324_69,1,,,
89,105603.44827586207,0.002748,1072.961373390558,0.09544366419998476,fm1,0.17901611328125,0.000892,93750.0,0.0018559999999999998,107449.6644295302,0.017648,134.19216317767044,0.15273837858473402,cf1,0.292572021484375,0.002748,107248.322147651,0.0149,104253.11203319502,0.019576,1033.0578512396694,0.10902036892592708,fm2,0.182159423828125,0.017648,88692.94605809129,0.001928,segment_matching_annotaudio_Aditya_2018-08-16_2324_7_hp,-10,Aditya_2018-08-16_2324_7,2,,,
90,103632.47863247864,0.001912,2118.64406779661,0.02093708775352078,fm1,0.041290283203125,0.000976,98290.59829059828,0.000936,105096.8262506724,0.046528,44.81893151667264,0.05795761989844232,cf1,0.1185302734375,0.001912,105051.99928276852,0.044616,103932.58426966293,0.04724,2777.777777777778,0.02183422086150021,fm2,0.0389404296875,0.046528,95505.61797752806,0.000712,segment_matching_annotaudio_Aditya_2018-08-16_2324_85_hp,-10,Aditya_2018-08-16_2324_85,1,,,
91,106617.64705882351,0.0012720000000000001,1824.8175182481752,0.03464207263768825,fm1,0.057769775390625,0.000184,98345.58823529413,0.001088,108102.96245525856,0.053796000000000004,38.074931465123356,0.13096219327607628,cf1,0.32818603515625,0.0012720000000000001,108083.9235397152,0.052524,107594.93670886077,0.054112,6250.0,0.015431800902922716,fm2,0.024932861328125,0.053796000000000004,101265.82278481014,0.00031600000000000004,segment_matching_annotaudio_Aditya_2018-08-16_2324_88_hp,-10,Aditya_2018-08-16_2324_88,1,,,
92,102189.7810218978,0.001472,3623.1884057971015,0.005698529035474203,fm1,0.01275634765625,0.000924,100364.96350364963,0.0005480000000000001,103915.90434922164,0.026396,80.23106546854942,0.03491712785044865,cf1,0.073699951171875,0.001472,103915.90434922164,0.024924,101162.79069767443,0.028116000000000002,1157.4074074074076,0.01528443024675532,fm2,0.037384033203125,0.026396,97674.41860465117,0.00172,segment_matching_annotaudio_Aditya_2018-08-16_2324_90_hp,-10,Aditya_2018-08-16_2324_90,1,,,
93,104166.66666666669,0.002132,1336.8983957219252,0.08025630425967077,fm1,0.1763916015625,0.000644,98118.27956989247,0.0014880000000000002,105911.98303287383,0.01722,132.48542660307365,0.13073280744878113,cf1,0.251495361328125,0.002132,105713.1495227996,0.015087999999999999,103950.10395010396,0.019144,1037.344398340249,0.05598616631876358,fm2,0.130645751953125,0.01722,94074.84407484408,0.001924,segment_matching_annotaudio_Aditya_2018-08-16_2324_91_hp,-10,Aditya_2018-08-16_2324_91,1,,,
94,,,,,,,,,,103033.98058252428,0.01778,121.30033964095101,0.056486486728685725,cf1,0.107940673828125,0.0013,102791.26213592234,0.01648,87267.08074534162,0.021,620.3473945409428,0.054760617160721205,fm1,0.135345458984375,0.01778,86335.40372670807,0.00322,segment_matching_annotaudio_Aditya_2018-08-16_2324_94_hp,-10,Aditya_2018-08-16_2324_94,1,,,
95,103837.47178329572,0.003112,1126.1261261261259,0.015689421180224674,fm1,0.03094482421875,0.00134,93115.12415349887,0.001772,104988.91352549887,0.021152,110.81560283687945,0.03767168256992959,cf1,0.09161376953125,0.003112,104822.61640798226,0.01804,91891.8918918919,0.023372,899.2805755395682,0.02699561210165593,fm2,0.065185546875,0.021152,87387.3873873874,0.0022199999999999998,segment_matching_annotaudio_Aditya_2018-08-16_2324_95_hp,-10,Aditya_2018-08-16_2324_95,1,,,
96,100446.42857142858,0.001604,2212.389380530973,0.009688468954827148,fm1,0.02374267578125,0.000708,95982.14285714287,0.0008960000000000001,101907.49934674682,0.016912,130.61650992685477,0.03152614969828034,cf1,0.064453125,0.001604,101907.49934674682,0.015308,103058.51063829787,0.018416,1322.7513227513227,0.015162801067528426,fm2,0.038177490234375,0.016912,95079.78723404255,0.001504,segment_matching_annotaudio_Aditya_2018-08-17_01_10_hp,-10,Aditya_2018-08-17_01_10,1,,,
97,,,,,,,,,,103305.34022394488,0.018896,107.61945759793372,0.050830253472796766,cf1,0.0941162109375,0.00032,103197.67441860467,0.018576,96837.94466403165,0.020919999999999998,984.2519685039372,0.029251833230517426,fm1,0.06402587890625,0.018896,87450.5928853755,0.0020239999999999998,segment_matching_annotaudio_Aditya_2018-08-17_01_11_hp,-10,Aditya_2018-08-17_01_11,1,,,
98,104301.0752688172,0.0027,1072.961373390558,0.03272216652474108,fm1,0.0692138671875,0.00084,94623.6559139785,0.00186,108998.14471243042,0.015636,154.51174289245986,0.04765282566291575,cf1,0.091156005859375,0.0027,108766.23376623377,0.012936000000000001,107017.54385964911,0.017916,874.1258741258741,0.037224250166231286,fm2,0.090423583984375,0.015636,92982.45614035089,0.00228,segment_matching_annotaudio_Aditya_2018-08-17_01_13_hp,-10,Aditya_2018-08-17_01_13,1,,,
99,106927.71084337351,0.002568,1000.0,0.01614507390565913,fm1,0.035675048828125,0.000576,94879.51807228917,0.0019920000000000003,108958.33333333331,0.016968,138.811771238201,0.038221313531571405,cf1,0.0684814453125,0.002568,108819.44444444444,0.0144,107493.85749385747,0.018596,1225.4901960784316,0.019853441881238217,fm2,0.04254150390625,0.016968,92751.84275184275,0.001628,segment_matching_annotaudio_Aditya_2018-08-17_01_15_hp,-10,Aditya_2018-08-17_01_15,1,,,
100,99128.54030501087,0.002876,1086.9565217391305,0.025062148176728617,fm1,0.057159423828125,0.0010400000000000001,92047.9302832244,0.001836,103202.2828154724,0.0218,105.66356720202873,0.047224950541095684,cf1,0.0958251953125,0.002876,103043.75396322132,0.018924,96299.81024667932,0.023908000000000002,946.969696969697,0.02967834521037068,fm2,0.082122802734375,0.0218,87286.52751423151,0.0021079999999999996,segment_matching_annotaudio_Aditya_2018-08-17_01_21_hp,-10,Aditya_2018-08-17_01_21,1,,,
101,,,,,,,,,,104744.72807991119,0.014856,138.65779256794232,0.04778519763466135,cf1,0.08154296875,0.00044,104605.99334073252,0.014416,95435.68464730289,0.016784,1033.0578512396694,0.023949705351212176,fm1,0.05059814453125,0.014856,89730.29045643154,0.001928,segment_matching_annotaudio_Aditya_2018-08-17_01_22_hp,-10,Aditya_2018-08-17_01_22,1,,,
102,,,,,,,,,,103554.28914217158,0.013336,149.88009592326142,0.015047318972261147,cf1,0.035003662109375,0.0,103404.31913617275,0.013336,96153.84615384617,0.015,1196.1722488038274,0.0056728947769649355,fm1,0.01287841796875,0.013336,90144.23076923077,0.0016640000000000001,segment_matching_annotaudio_Aditya_2018-08-17_01_26_hp,-10,Aditya_2018-08-17_01_26,1,,,
103,,,,,,,,,,104931.79433368312,0.011524,174.82517482517483,0.015864308524479984,cf1,0.0352783203125,8.8e-05,104669.46484784891,0.011436,104604.2003231018,0.013999999999999999,806.4516129032259,0.01564146647087077,fm1,0.0423583984375,0.011524,88045.23424878837,0.0024760000000000003,segment_matching_annotaudio_Aditya_2018-08-17_01_28_hp,-10,Aditya_2018-08-17_01_28,1,,,
104,103448.27586206897,0.000588,5681.818181818182,0.006265940630885347,fm1,0.011749267578125,0.00023999999999999998,100574.71264367817,0.000348,105123.56061586234,0.031504000000000004,64.68305304010349,0.022179164236628527,cf1,0.054229736328125,0.000588,104606.02924052274,0.030916000000000003,102254.42834138486,0.033988,803.8585209003215,0.011339052758773787,fm2,0.03070068359375,0.031504000000000004,96618.35748792274,0.002484,segment_matching_annotaudio_Aditya_2018-08-17_01_29_hp,-10,Aditya_2018-08-17_01_29,2,,,
105,104719.76401179943,0.002316,1470.5882352941173,0.011746978682953994,fm1,0.02301025390625,0.0009599999999999999,95870.20648967553,0.001356,106894.04934687958,0.016096,145.09576320371445,0.03284683855975086,cf1,0.060302734375,0.002316,106821.48040638608,0.01378,105079.68127490039,0.018104,992.0634920634919,0.018026582370828537,fm2,0.039794921875,0.016096,92131.47410358566,0.002008,segment_matching_annotaudio_Aditya_2018-08-17_01_33_hp,-10,Aditya_2018-08-17_01_33,1,,,
106,,,,,,,,,,105931.31057732829,0.019268,105.30749789385004,0.027875697278950274,cf1,0.059906005859375,0.00028399999999999996,105773.2827644332,0.018984,102004.71698113206,0.020964,1173.7089201877934,0.017053948734704283,fm1,0.0457763671875,0.019268,94339.62264150943,0.001696,segment_matching_annotaudio_Aditya_2018-08-17_01_34_hp,-10,Aditya_2018-08-17_01_34,1,,,
107,,,,,,,,,,108467.63878229726,0.01566,127.8772378516624,0.015367153316289557,cf1,0.031005859375,2.4e-05,108339.72883090304,0.015636,106796.11650485438,0.016896,1612.9032258064515,0.006133888743004568,fm1,0.013275146484375,0.01566,102750.80906148868,0.001236,segment_matching_annotaudio_Aditya_2018-08-17_01_35_hp,-10,Aditya_2018-08-17_01_35,2,,,
108,103230.33707865168,0.00232,1396.6480446927374,0.010389747230474408,fm1,0.0201416015625,0.0008960000000000001,93398.87640449438,0.001424,106804.6536796537,0.017103999999999998,135.2082206598161,0.023866650309662236,cf1,0.05059814453125,0.00232,106601.73160173162,0.014784,106659.14221218963,0.018876,1126.1261261261259,0.014711470499667326,fm2,0.0308837890625,0.017103999999999998,89164.7855530474,0.001772,segment_matching_annotaudio_Aditya_2018-08-17_01_36_hp,-10,Aditya_2018-08-17_01_36,1,,,
109,107585.13931888543,0.0020559999999999997,1543.20987654321,0.023060398479899016,fm1,0.047698974609375,0.0007639999999999999,95201.23839009287,0.001292,108057.22891566264,0.015336,150.51173991571343,0.03540320050079213,cf1,0.064422607421875,0.0020559999999999997,107831.32530120481,0.013280000000000002,108142.49363867684,0.016908000000000003,1269.035532994924,0.03811730679438983,fm2,0.085723876953125,0.015336,92875.31806615778,0.001572,segment_matching_annotaudio_Aditya_2018-08-17_01_37_hp,-10,Aditya_2018-08-17_01_37,1,,,
110,97022.58726899387,0.00218,1024.5901639344265,0.06279303092224613,fm1,0.1268310546875,0.00023199999999999997,90349.07597535936,0.001948,108314.15420023016,0.016084,143.7607820586544,0.09641648534365488,cf1,0.19781494140625,0.00218,108098.38895281934,0.013904,104606.52591170826,0.018168,957.8544061302682,0.03941232684255831,fm2,0.08544921875,0.016084,87332.05374280231,0.002084,segment_matching_annotaudio_Aditya_2018-08-17_01_39_hp,-10,Aditya_2018-08-17_01_39,2,,,
111,106459.33014354069,0.0021079999999999996,1190.4761904761906,0.011365825420341216,fm1,0.0263671875,0.000436,92105.26315789476,0.0016719999999999999,106913.8555896292,0.016456000000000002,139.35340022296543,0.01994957903006304,cf1,0.04412841796875,0.0021079999999999996,106774.4633398383,0.014348,95744.68085106382,0.0189,816.9934640522874,0.008730690017431769,fm2,0.025421142578125,0.016456000000000002,91243.86252045826,0.002444,segment_matching_annotaudio_Aditya_2018-08-17_01_40_hp,-10,Aditya_2018-08-17_01_40,2,,,
